#e14d526b-350b-4611-98e3-d8af43d1acd5
КВ|80||78:11:0006104:5035
КВ|81||78:11:0006104:5036
КВ|82||78:11:0006104:5043
КВ|83||78:11:0006104:5044
КВ|84||78:11:0006104:5045
КВ|85||78:11:0006104:5046
КВ|86||78:11:0006104:5128
КВ|87||78:11:0006104:5129
КВ|88||78:11:0006104:5130
КВ|89||78:11:0006104:5131
КВ|90||78:11:0006104:5157
КВ|91||78:11:0006104:5158
КВ|92||78:11:0006104:5159
КВ|93||78:11:0006104:5160
КВ|94||78:11:0006104:5098
КВ|95||78:11:0006104:5099
КВ|96||78:11:0006104:5113
КВ|97||78:11:0006104:5114
КВ|98||78:11:0006104:4991
КВ|99||78:11:0006104:4992
КВ|100||78:11:0006104:5115
КВ|101||78:11:0006104:5116
КВ|102||78:11:0006104:4993
КВ|103||78:11:0006104:4994
КВ|104||78:11:0006104:4995
КВ|105||78:11:0006104:4996
КВ|106||78:11:0006104:5136
КВ|107||78:11:0006104:5137
КВ|108||78:11:0006104:4954
КВ|109||78:11:0006104:4955
КВ|110||78:11:0006104:4956
КВ|111||78:11:0006104:4957
КВ|112||78:11:0006104:4935
КВ|113||78:11:0006104:4936
КВ|114||78:11:0006104:4937
КВ|115||78:11:0006104:4938
КВ|116||78:11:0006104:5009
КВ|117||78:11:0006104:5010
КВ|118||78:11:0006104:5011
КВ|119||78:11:0006104:5012
КВ|120||78:11:0006104:5047
КВ|121||78:11:0006104:5048
КВ|122||78:11:0006104:5049
КВ|123||78:11:0006104:5050
КВ|124||78:11:0006104:5132
КВ|125||78:11:0006104:5133
КВ|126||78:11:0006104:5134
КВ|127||78:11:0006104:5060
КВ|128||78:11:0006104:5161
КВ|129||78:11:0006104:5162
КВ|130||78:11:0006104:5163
КВ|131||78:11:0006104:5164
КВ|132||78:11:0006104:5117
КВ|133||78:11:0006104:4985
КВ|134||78:11:0006104:4986
КВ|135||78:11:0006104:4987
КВ|136||78:11:0006104:4997
КВ|137||78:11:0006104:4998
КВ|138||78:11:0006104:4999
КВ|139||78:11:0006104:5000
КВ|140||78:11:0006104:5138
КВ|141||78:11:0006104:5139
КВ|142||78:11:0006104:5140
КВ|143||78:11:0006104:4958
КВ|144||78:11:0006104:4959
КВ|145||78:11:0006104:4960
КВ|146||78:11:0006104:4961
КВ|147||78:11:0006104:4939
КВ|148||78:11:0006104:4940
КВ|149||78:11:0006104:4941
КВ|150||78:11:0006104:5065
КВ|151||78:11:0006104:5017
КВ|152||78:11:0006104:5018
КВ|153||78:11:0006104:5019
КВ|154||78:11:0006104:5020
КВ|155||78:11:0006104:5051
КВ|156||78:11:0006104:5052
КВ|157||78:11:0006104:5053
КВ|158||78:11:0006104:5054
КВ|159||78:11:0006104:5061
КВ|160||78:11:0006104:5062
КВ|161||78:11:0006104:5063
КВ|162||78:11:0006104:5064
КВ|163||78:11:0006104:5165
КВ|164||78:11:0006104:5166
КВ|165||78:11:0006104:5167
КВ|166||78:11:0006104:5168
КВ|167||78:11:0006104:4988
КВ|168||78:11:0006104:5026
КВ|169||78:11:0006104:5027
КВ|170||78:11:0006104:5028
КВ|171||78:11:0006104:5001
КВ|172||78:11:0006104:5006
КВ|173||78:11:0006104:5007
КВ|174||78:11:0006104:5008
КВ|175||78:11:0006104:5141
КВ|176||78:11:0006104:5142
КВ|177||78:11:0006104:5143
КВ|178||78:11:0006104:4962
КВ|179||78:11:0006104:4963
КВ|180||78:11:0006104:4964
КВ|181||78:11:0006104:4965
КВ|182||78:11:0006104:5066
КВ|183||78:11:0006104:5067
КВ|184||78:11:0006104:5068
КВ|185||78:11:0006104:5069
КВ|186||78:11:0006104:5021
КВ|187||78:11:0006104:5022
КВ|188||78:11:0006104:5023
КВ|189||78:11:0006104:5024
КВ|190||78:11:0006104:5059
КВ|191||78:11:0006104:5120
КВ|192||78:11:0006104:5038
КВ|193||78:11:0006104:5039
КВ|194||78:11:0006104:5121
КВ|195||78:11:0006104:5122
КВ|196||78:11:0006104:5123
КВ|197||78:11:0006104:5124
КВ|198||78:11:0006104:5169
КВ|199||78:11:0006104:5170
НЖ|1ЛК||78:11:0006104:7579
НЖ|1-Н||78:11:0006104:7576
КВ|200||78:11:0006104:5171
КВ|201||78:11:0006104:5173
КВ|202||78:11:0006104:5029
КВ|203||78:11:0006104:5030
КВ|204||78:11:0006104:5031
КВ|205||78:11:0006104:5032
КВ|206||78:11:0006104:4968
КВ|207||78:11:0006104:5100
КВ|208||78:11:0006104:5101
КВ|209||78:11:0006104:5083
КВ|210||78:11:0006104:5109
КВ|211||78:11:0006104:5110
КВ|212||78:11:0006104:5111
КВ|213||78:11:0006104:4966
КВ|214||78:11:0006104:4967
КВ|215||78:11:0006104:4931
КВ|216||78:11:0006104:4932
КВ|217||78:11:0006104:5070
КВ|218||78:11:0006104:5071
КВ|219||78:11:0006104:5072
КВ|220||78:11:0006104:5073
КВ|221||78:11:0006104:5025
КВ|222||78:11:0006104:5174
КВ|223||78:11:0006104:4974
КВ|224||78:11:0006104:4975
КВ|225||78:11:0006104:5040
КВ|226||78:11:0006104:5041
КВ|227||78:11:0006104:5042
КВ|228||78:11:0006104:5118
КВ|229||78:11:0006104:5148
КВ|230||78:11:0006104:5150
КВ|231||78:11:0006104:5151
КВ|232||78:11:0006104:5152
КВ|233||78:11:0006104:5080
КВ|234||78:11:0006104:5081
КВ|235||78:11:0006104:5082
КВ|236||78:11:0006104:5089
КВ|237||78:11:0006104:5033
КВ|238||78:11:0006104:4980
КВ|239||78:11:0006104:4981
КВ|240||78:11:0006104:4982
КВ|241||78:11:0006104:5084
КВ|242||78:11:0006104:5085
КВ|243||78:11:0006104:5086
КВ|244||78:11:0006104:5087
?|245||
НЖ|2ЛК||78:11:0006104:7581
НЖ|2-Н||78:11:0006104:7580
?|38А||
?|38Б||
?|38В||
?|38Г||
НЖ|3ЛК||78:11:0006104:7583
НЖ|3-Н||78:11:0006104:7582
?|47А||
?|47Б||
?|47В||
НЖ|4ЛК||78:11:0006104:7585
НЖ|4-Н||78:11:0006104:7584
НЖ|5ЛК||78:11:0006104:7587
НЖ|5-Н||78:11:0006104:7586
НЖ|6ЛК||78:11:0006104:7589
НЖ|6-Н||78:11:0006104:7588
НЖ|7ЛК||78:11:0006104:7591
НЖ|7-Н||78:11:0006104:7590
НЖ|8-Н||78:11:0006104:7592
НЖ|9-Н||78:11:0006104:7593
НЖ|10-Н||78:11:0006104:7577
?|115А||
?|115Б||
?|115В||
НЖ|11-Н||78:11:0006104:7578
?|125А||
?|125Б||
?|142А||
?|142Б||
?|142В||
НЖ|б/н1||78:11:0006104:7594
#ec2f0c9d-95e6-42d8-8d9c-195d1dec0f50
МКД|||78:10:0005554:3031
КВ|1||78:10:0005554:5512
КВ|2||78:10:0005554:5604
КВ|3||78:10:0005554:5616
КВ|4||78:10:0005554:5628
КВ|5||78:10:0005554:5640
КВ|6||78:10:0005554:5652
КВ|7||78:10:0005554:5664
КВ|8||78:10:0005554:5676
КВ|9||78:10:0005554:5688
КВ|10||78:10:0005554:5514
КВ|11||78:10:0005554:5525
КВ|12||78:10:0005554:5536
КВ|13||78:10:0005554:5547
КВ|14||78:10:0005554:5558
КВ|15||78:10:0005554:5569
КВ|16||78:10:0005554:5580
КВ|17||78:10:0005554:5591
КВ|18||78:10:0005554:5602
КВ|19||78:10:0005554:5603
КВ|20||78:10:0005554:5606
КВ|21||78:10:0005554:5607
КВ|22||78:10:0005554:5608
КВ|23||78:10:0005554:5609
КВ|24||78:10:0005554:5610
КВ|25||78:10:0005554:5611
КВ|26||78:10:0005554:5612
КВ|27||78:10:0005554:5613
КВ|28||78:10:0005554:5614
КВ|29||78:10:0005554:5615
КВ|30||78:10:0005554:5618
КВ|31||78:10:0005554:5619
ЧКВ|31|1|
ЧКВ|31|2|
ЧКВ|31|04|
ЧКВ|31|021|
ЧКВ|31|031|
КВ|32||78:10:0005554:5620
КВ|33||78:10:0005554:5621
КВ|34||78:10:0005554:5622
КВ|35||78:10:0005554:5623
ЧКВ|35|1|
ЧКВ|35|2|
КВ|36||78:10:0005554:5624
КВ|37||78:10:0005554:5625
КВ|38||78:10:0005554:5626
КВ|39||78:10:0005554:5627
КВ|40||78:10:0005554:5630
КВ|41||78:10:0005554:5631
КВ|42||78:10:0005554:5632
КВ|43||78:10:0005554:5633
КВ|44||78:10:0005554:5634
КВ|45||78:10:0005554:5635
КВ|46||78:10:0005554:5636
КВ|47||78:10:0005554:5637
КВ|48||78:10:0005554:5638
КВ|49||78:10:0005554:5639
КВ|50||78:10:0005554:5642
КВ|51||78:10:0005554:5643
КВ|52||78:10:0005554:5644
КВ|53||78:10:0005554:5645
КВ|54||78:10:0005554:5646
КВ|55||78:10:0005554:5647
КВ|56||78:10:0005554:5648
КВ|57||78:10:0005554:5649
КВ|58||78:10:0005554:5650
КВ|59||78:10:0005554:5651
КВ|60||78:10:0005554:5654
КВ|61||78:10:0005554:5655
КВ|62||78:10:0005554:5656
КВ|63||78:10:0005554:5657
КВ|64||78:10:0005554:5658
КВ|65||78:10:0005554:5659
КВ|66||78:10:0005554:5660
КВ|67||78:10:0005554:5661
КВ|68||78:10:0005554:5662
КВ|69||78:10:0005554:5663
КВ|70||78:10:0005554:5666
КВ|71||78:10:0005554:5667
КВ|72||78:10:0005554:5668
КВ|73||78:10:0005554:5669
КВ|74||78:10:0005554:5670
КВ|75||78:10:0005554:5671
КВ|76||78:10:0005554:5672
КВ|77||78:10:0005554:5673
КВ|78||78:10:0005554:5674
КВ|79||78:10:0005554:5675
КВ|80||78:10:0005554:5678
КВ|81||78:10:0005554:5679
КВ|82||78:10:0005554:5680
КВ|83||78:10:0005554:5681
КВ|84||78:10:0005554:5682
КВ|85||78:10:0005554:5683
КВ|86||78:10:0005554:5684
КВ|87||78:10:0005554:5685
КВ|88||78:10:0005554:5686
КВ|89||78:10:0005554:5687
КВ|90||78:10:0005554:5689
КВ|91||78:10:0005554:5690
КВ|92||78:10:0005554:5691
КВ|93||78:10:0005554:5692
КВ|94||78:10:0005554:5693
КВ|95||78:10:0005554:5694
КВ|96||78:10:0005554:5695
КВ|97||78:10:0005554:5696
КВ|98||78:10:0005554:5697
КВ|99||78:10:0005554:5698
КВ|100||78:10:0005554:5515
КВ|101||78:10:0005554:5516
КВ|102||78:10:0005554:5517
КВ|103||78:10:0005554:5518
КВ|104||78:10:0005554:5519
КВ|105||78:10:0005554:5520
КВ|106||78:10:0005554:5521
КВ|107||78:10:0005554:5522
ЧКВ|107|1|
ЧКВ|107|2|
ЧКВ|107|3|
ЧКВ|107|06|
ЧКВ|107|07|
ЧКВ|107|08|
КВ|108||78:10:0005554:5523
КВ|109||78:10:0005554:5524
КВ|110||78:10:0005554:5526
КВ|111||78:10:0005554:5527
ЧКВ|111|1|
ЧКВ|111|2|
ЧКВ|111|06|
ЧКВ|111|07|
ЧКВ|111|08|
КВ|112||78:10:0005554:5528
КВ|113||78:10:0005554:5529
КВ|114||78:10:0005554:5530
КВ|115||78:10:0005554:5531
КВ|116||78:10:0005554:5532
КВ|117||78:10:0005554:5533
КВ|118||78:10:0005554:5534
КВ|119||78:10:0005554:5535
ЧКВ|119|1|
ЧКВ|119|2|
ЧКВ|119|3|
ЧКВ|119|06|
ЧКВ|119|07|
ЧКВ|119|08|
КВ|120||78:10:0005554:5537
КВ|121||78:10:0005554:5538
КВ|122||78:10:0005554:5539
КВ|123||78:10:0005554:5540
КВ|124||78:10:0005554:5541
КВ|125||78:10:0005554:5542
КВ|126||78:10:0005554:5543
КВ|127||78:10:0005554:5544
КВ|128||78:10:0005554:5545
КВ|129||78:10:0005554:5546
КВ|130||78:10:0005554:5548
КВ|131||78:10:0005554:5549
КВ|132||78:10:0005554:5550
КВ|133||78:10:0005554:5551
КВ|134||78:10:0005554:5552
КВ|135||78:10:0005554:5553
КВ|136||78:10:0005554:5554
КВ|137||78:10:0005554:5555
КВ|138||78:10:0005554:5556
КВ|139||78:10:0005554:5557
КВ|140||78:10:0005554:5559
КВ|141||78:10:0005554:5560
КВ|142||78:10:0005554:5561
КВ|143||78:10:0005554:5562
КВ|144||78:10:0005554:5563
КВ|145||78:10:0005554:5564
КВ|146||78:10:0005554:5565
КВ|147||78:10:0005554:5566
КВ|148||78:10:0005554:5567
КВ|149||78:10:0005554:5568
КВ|150||78:10:0005554:5570
КВ|151||78:10:0005554:5571
КВ|152||78:10:0005554:5572
КВ|153||78:10:0005554:5573
КВ|154||78:10:0005554:5574
КВ|155||78:10:0005554:5575
КВ|156||78:10:0005554:5576
КВ|157||78:10:0005554:5577
КВ|158||78:10:0005554:5578
КВ|159||78:10:0005554:5579
КВ|160||78:10:0005554:5581
КВ|161||78:10:0005554:5582
КВ|162||78:10:0005554:5583
КВ|163||78:10:0005554:5584
КВ|164||78:10:0005554:5585
КВ|165||78:10:0005554:5586
КВ|166||78:10:0005554:5587
КВ|167||78:10:0005554:5588
КВ|168||78:10:0005554:5589
КВ|169||78:10:0005554:5590
КВ|170||78:10:0005554:5592
КВ|171||78:10:0005554:5593
КВ|172||78:10:0005554:5594
КВ|173||78:10:0005554:5595
КВ|174||78:10:0005554:5596
КВ|175||78:10:0005554:5597
КВ|176||78:10:0005554:5598
КВ|177||78:10:0005554:5599
КВ|178||78:10:0005554:5600
КВ|179||78:10:0005554:5601
НЖ|1-Н||78:10:0005554:5513
НЖ|2-Н||78:10:0005554:5605
НЖ|3-Н||78:10:0005554:5617
НЖ|4-Н||78:10:0005554:5629
НЖ|5-Н||78:10:0005554:5641
НЖ|6-Н||78:10:0005554:5653
НЖ|7-Н||78:10:0005554:5665
НЖ|8-Н||78:10:0005554:5677
#e386b1f6-e300-4a7d-981d-bcc7a554aa88
МКД|||78:10:0005554:8219
КВ|1||78:10:0005554:11164
КВ|2||78:10:0005554:11173
КВ|3||78:10:0005554:11174
КВ|4||78:10:0005554:11178
КВ|5||78:10:0005554:11201
КВ|6||78:10:0005554:11202
КВ|7||78:10:0005554:11203
КВ|8||78:10:0005554:11208
КВ|9||78:10:0005554:11222
КВ|10||78:10:0005554:11191
ЧКВ|10|1|
ЧКВ|10|01|
ЧКВ|10|2|
ЧКВ|10|06|
КВ|11||78:10:0005554:11192
КВ|12||78:10:0005554:11209
КВ|13||78:10:0005554:11227
КВ|14||78:10:0005554:11228
КВ|15||78:10:0005554:11229
КВ|16||78:10:0005554:11234
КВ|17||78:10:0005554:11251
КВ|18||78:10:0005554:11252
КВ|19||78:10:0005554:11253
КВ|20||78:10:0005554:11093
КВ|21||78:10:0005554:11096
КВ|22||78:10:0005554:11097
КВ|23||78:10:0005554:11098
КВ|24||78:10:0005554:11099
КВ|25||78:10:0005554:11112
КВ|26||78:10:0005554:11113
КВ|27||78:10:0005554:11114
КВ|28||78:10:0005554:11115
ЧКВ|28|1|
ЧКВ|28|2|
КВ|29||78:10:0005554:11136
КВ|30||78:10:0005554:11137
КВ|31||78:10:0005554:11138
КВ|32||78:10:0005554:11139
КВ|33||78:10:0005554:11156
КВ|34||78:10:0005554:11158
КВ|35||78:10:0005554:11159
КВ|36||78:10:0005554:11160
КВ|37||78:10:0005554:11175
КВ|38||78:10:0005554:11176
КВ|39||78:10:0005554:11177
КВ|40||78:10:0005554:11179
КВ|41||78:10:0005554:11197
КВ|42||78:10:0005554:11198
КВ|43||78:10:0005554:11199
КВ|44||78:10:0005554:11200
КВ|45||78:10:0005554:11214
КВ|46||78:10:0005554:11215
КВ|47||78:10:0005554:11216
КВ|48||78:10:0005554:11217
КВ|49||78:10:0005554:11235
КВ|50||78:10:0005554:11236
ЧКВ|50|1|
ЧКВ|50|2|
ЧКВ|50|06|
ЧКВ|50|07|
КВ|51||78:10:0005554:11237
КВ|52||78:10:0005554:11238
КВ|53||78:10:0005554:11094
КВ|54||78:10:0005554:11254
КВ|55||78:10:0005554:11255
КВ|56||78:10:0005554:11256
ЧКВ|56|1|
ЧКВ|56|2|
КВ|57||78:10:0005554:11100
КВ|58||78:10:0005554:11101
ЧКВ|58|1|
ЧКВ|58|06|
ЧКВ|58|07|
КВ|59||78:10:0005554:11102
КВ|60||78:10:0005554:11103
КВ|61||78:10:0005554:11116
КВ|62||78:10:0005554:11117
КВ|63||78:10:0005554:11118
КВ|64||78:10:0005554:11119
КВ|65||78:10:0005554:11140
КВ|66||78:10:0005554:11141
КВ|67||78:10:0005554:11142
КВ|68||78:10:0005554:11143
КВ|69||78:10:0005554:11163
КВ|70||78:10:0005554:11161
КВ|71||78:10:0005554:11162
КВ|72||78:10:0005554:11157
КВ|73||78:10:0005554:11180
КВ|74||78:10:0005554:11181
КВ|75||78:10:0005554:11182
КВ|76||78:10:0005554:11204
КВ|77||78:10:0005554:11205
КВ|78||78:10:0005554:11206
КВ|79||78:10:0005554:11207
КВ|80||78:10:0005554:11218
КВ|81||78:10:0005554:11219
КВ|82||78:10:0005554:11220
КВ|83||78:10:0005554:11221
ЧКВ|83|1|
ЧКВ|83|2|
КВ|84||78:10:0005554:11239
КВ|85||78:10:0005554:11240
КВ|86||78:10:0005554:11241
КВ|87||78:10:0005554:11242
КВ|88||78:10:0005554:11257
КВ|89||78:10:0005554:11258
КВ|90||78:10:0005554:11259
КВ|91||78:10:0005554:11260
КВ|92||78:10:0005554:11104
КВ|93||78:10:0005554:11105
КВ|94||78:10:0005554:11106
КВ|95||78:10:0005554:11107
КВ|96||78:10:0005554:11120
КВ|97||78:10:0005554:11121
КВ|98||78:10:0005554:11122
КВ|99||78:10:0005554:11123
КВ|100||78:10:0005554:11124
КВ|101||78:10:0005554:11125
КВ|102||78:10:0005554:11126
КВ|103||78:10:0005554:11127
КВ|104||78:10:0005554:11144
ЧКВ|104|1|
ЧКВ|104|2|
ЧКВ|104|02|
ЧКВ|104|03|
ЧКВ|104|04|
КВ|105||78:10:0005554:11145
КВ|106||78:10:0005554:11146
КВ|107||78:10:0005554:11147
КВ|108||78:10:0005554:11165
ЧКВ|108|1|
ЧКВ|108|02|
ЧКВ|108|2|
ЧКВ|108|03|
ЧКВ|108|04|
КВ|109||78:10:0005554:11166
КВ|110||78:10:0005554:11167
КВ|111||78:10:0005554:11168
КВ|112||78:10:0005554:11183
КВ|113||78:10:0005554:11184
КВ|114||78:10:0005554:11185
КВ|115||78:10:0005554:11186
КВ|116||78:10:0005554:11193
КВ|117||78:10:0005554:11194
КВ|118||78:10:0005554:11195
КВ|119||78:10:0005554:11196
КВ|120||78:10:0005554:11223
КВ|121||78:10:0005554:11224
КВ|122||78:10:0005554:11225
КВ|123||78:10:0005554:11226
КВ|124||78:10:0005554:11243
КВ|125||78:10:0005554:11244
КВ|126||78:10:0005554:11245
КВ|127||78:10:0005554:11246
КВ|128||78:10:0005554:11261
КВ|129||78:10:0005554:11262
КВ|130||78:10:0005554:11263
КВ|131||78:10:0005554:11264
КВ|132||78:10:0005554:11108
КВ|133||78:10:0005554:11268
КВ|134||78:10:0005554:11269
КВ|135||78:10:0005554:11091
КВ|136||78:10:0005554:11128
КВ|137||78:10:0005554:11129
КВ|138||78:10:0005554:11130
КВ|139||78:10:0005554:11131
КВ|140||78:10:0005554:11148
КВ|141||78:10:0005554:11149
КВ|142||78:10:0005554:11150
ЧКВ|142|1|
ЧКВ|142|02|
ЧКВ|142|2|
ЧКВ|142|03|
КВ|143||78:10:0005554:11151
КВ|144||78:10:0005554:11169
КВ|145||78:10:0005554:11170
КВ|146||78:10:0005554:11171
КВ|147||78:10:0005554:11172
КВ|148||78:10:0005554:11187
КВ|149||78:10:0005554:11188
КВ|150||78:10:0005554:11189
КВ|151||78:10:0005554:11190
КВ|152||78:10:0005554:11210
КВ|153||78:10:0005554:11211
КВ|154||78:10:0005554:11212
ЧКВ|154|1|
ЧКВ|154|2|
КВ|155||78:10:0005554:11213
КВ|156||78:10:0005554:11230
КВ|157||78:10:0005554:11231
КВ|158||78:10:0005554:11232
КВ|159||78:10:0005554:11233
КВ|160||78:10:0005554:11247
КВ|161||78:10:0005554:11248
КВ|162||78:10:0005554:11249
КВ|163||78:10:0005554:11250
КВ|164||78:10:0005554:11265
КВ|165||78:10:0005554:11266
КВ|166||78:10:0005554:11267
КВ|167||78:10:0005554:11095
КВ|168||78:10:0005554:11092
КВ|169||78:10:0005554:11109
КВ|170||78:10:0005554:11110
КВ|171||78:10:0005554:11111
КВ|172||78:10:0005554:11132
КВ|173||78:10:0005554:11133
КВ|174||78:10:0005554:11134
КВ|175||78:10:0005554:11135
КВ|176||78:10:0005554:11152
КВ|177||78:10:0005554:11153
КВ|178||78:10:0005554:11154
КВ|179||78:10:0005554:11155
НЖ|1ЛК||78:10:0005554:11528
НЖ|1-Н||78:10:0005554:11270
НЖ|2ЛК||78:10:0005554:11529
НЖ|2-Н||78:10:0005554:11271
НЖ|3ЛК||78:10:0005554:11530
НЖ|3-Н||78:10:0005554:11272
НЖ|4ЛК||78:10:0005554:11531
НЖ|4-Н||78:10:0005554:11273
НЖ|5ЛК||78:10:0005554:11532
НЖ|5-Н||78:10:0005554:11274
НЖ|6-Н||78:10:0005554:11275
НЖ|7-Н||78:10:0005554:11276
НЖ|б/н1||78:10:0005554:11533
НЖ|б/н2||78:10:0005554:11536
НЖ|б/н3||78:10:0005554:11537
НЖ|б/н4||78:10:0005554:11538
НЖ|б/н5||78:10:0005554:11539
НЖ|б/н6||78:10:0005554:11540
НЖ|б/н7||78:10:0005554:11541
НЖ|б/н8||78:10:0005554:11542
НЖ|б/н9||78:10:0005554:11543
НЖ|б/н10||78:10:0005554:11534
НЖ|б/н11||78:10:0005554:11535
#e95e515c-fee8-45be-990f-029e032337d9
МКД|||78:11:0006102:3031
КВ|1||78:11:0006102:3937
КВ|2||78:11:0006102:3938
КВ|3||78:11:0006102:3939
КВ|4||78:11:0006102:3940
КВ|5||78:11:0006102:3941
КВ|6||78:11:0006102:3942
КВ|7||78:11:0006102:3943
КВ|8||78:11:0006102:3944
КВ|9||78:11:0006102:3874
КВ|10||78:11:0006102:3892
КВ|11||78:11:0006102:3948
КВ|12||78:11:0006102:3949
КВ|13||78:11:0006102:3945
КВ|14||78:11:0006102:3946
КВ|15||78:11:0006102:3950
КВ|16||78:11:0006102:3829
КВ|17||78:11:0006102:3830
КВ|18||78:11:0006102:3831
КВ|19||78:11:0006102:3966
КВ|20||78:11:0006102:3832
КВ|21||78:11:0006102:3861
КВ|22||78:11:0006102:3862
КВ|23||78:11:0006102:3863
КВ|24||78:11:0006102:3864
КВ|25||78:11:0006102:3865
КВ|26||78:11:0006102:3819
КВ|27||78:11:0006102:3960
КВ|28||78:11:0006102:3820
КВ|29||78:11:0006102:3821
КВ|30||78:11:0006102:3822
КВ|31||78:11:0006102:3843
КВ|32||78:11:0006102:3935
КВ|33||78:11:0006102:3844
КВ|34||78:11:0006102:3852
КВ|35||78:11:0006102:3834
КВ|36||78:11:0006102:3901
КВ|37||78:11:0006102:3911
КВ|38||78:11:0006102:3912
КВ|39||78:11:0006102:3913
КВ|40||78:11:0006102:3914
КВ|41||78:11:0006102:3962
КВ|42||78:11:0006102:3923
КВ|43||78:11:0006102:3924
КВ|44||78:11:0006102:3925
КВ|45||78:11:0006102:3926
КВ|46||78:11:0006102:3846
КВ|47||78:11:0006102:3847
КВ|48||78:11:0006102:3848
КВ|49||78:11:0006102:3849
КВ|50||78:11:0006102:3878
КВ|51||78:11:0006102:3887
КВ|52||78:11:0006102:3888
КВ|53||78:11:0006102:3889
КВ|54||78:11:0006102:3890
КВ|55||78:11:0006102:3891
КВ|56||78:11:0006102:3929
КВ|57||78:11:0006102:3930
КВ|58||78:11:0006102:3871
КВ|59||78:11:0006102:3872
КВ|60||78:11:0006102:3873
КВ|61||78:11:0006102:3951
КВ|62||78:11:0006102:3952
КВ|63||78:11:0006102:3953
КВ|64||78:11:0006102:3936
КВ|65||78:11:0006102:3954
КВ|66||78:11:0006102:3833
КВ|67||78:11:0006102:3902
КВ|68||78:11:0006102:3903
КВ|69||78:11:0006102:3904
КВ|70||78:11:0006102:3905
КВ|71||78:11:0006102:3866
КВ|72||78:11:0006102:3867
КВ|73||78:11:0006102:3868
КВ|74||78:11:0006102:3869
КВ|75||78:11:0006102:3870
КВ|76||78:11:0006102:3933
КВ|77||78:11:0006102:3823
КВ|78||78:11:0006102:3824
КВ|79||78:11:0006102:3837
КВ|80||78:11:0006102:3838
КВ|81||78:11:0006102:3835
КВ|82||78:11:0006102:3836
КВ|83||78:11:0006102:3895
КВ|84||78:11:0006102:3896
КВ|85||78:11:0006102:3897
КВ|86||78:11:0006102:3915
КВ|87||78:11:0006102:3916
КВ|88||78:11:0006102:3917
КВ|89||78:11:0006102:3931
КВ|90||78:11:0006102:3918
КВ|91||78:11:0006102:3854
КВ|92||78:11:0006102:3855
КВ|93||78:11:0006102:3856
КВ|94||78:11:0006102:3857
КВ|95||78:11:0006102:3858
КВ|96||78:11:0006102:3879
КВ|97||78:11:0006102:3880
КВ|98||78:11:0006102:3881
КВ|99||78:11:0006102:3882
КВ|100||78:11:0006102:3908
КВ|101||78:11:0006102:3883
КВ|102||78:11:0006102:3884
КВ|103||78:11:0006102:3885
КВ|104||78:11:0006102:3886
КВ|105||78:11:0006102:3965
КВ|106||78:11:0006102:3932
КВ|107||78:11:0006102:3893
КВ|108||78:11:0006102:3894
КВ|109||78:11:0006102:3927
КВ|110||78:11:0006102:3928
КВ|111||78:11:0006102:3955
КВ|112||78:11:0006102:3956
КВ|113||78:11:0006102:3957
КВ|114||78:11:0006102:3958
КВ|115||78:11:0006102:3959
КВ|116||78:11:0006102:3825
КВ|117||78:11:0006102:3826
КВ|118||78:11:0006102:3961
КВ|119||78:11:0006102:3827
КВ|120||78:11:0006102:3828
КВ|121||78:11:0006102:3934
КВ|122||78:11:0006102:3906
КВ|123||78:11:0006102:3907
КВ|124||78:11:0006102:3859
КВ|125||78:11:0006102:3860
КВ|126||78:11:0006102:3875
КВ|127||78:11:0006102:3876
КВ|128||78:11:0006102:3877
КВ|129||78:11:0006102:3817
КВ|130||78:11:0006102:3818
КВ|131||78:11:0006102:3839
КВ|132||78:11:0006102:3964
КВ|133||78:11:0006102:3840
КВ|134||78:11:0006102:3841
КВ|135||78:11:0006102:3842
КВ|136||78:11:0006102:3853
КВ|137||78:11:0006102:3898
КВ|138||78:11:0006102:3850
КВ|139||78:11:0006102:3899
КВ|140||78:11:0006102:3900
КВ|141||78:11:0006102:3919
КВ|142||78:11:0006102:3920
КВ|143||78:11:0006102:3963
КВ|144||78:11:0006102:3921
КВ|145||78:11:0006102:3922
КВ|146||78:11:0006102:3851
КВ|147||78:11:0006102:3909
КВ|148||78:11:0006102:3947
КВ|149||78:11:0006102:3910
КВ|150||78:11:0006102:3845
НЖ|1ЛК||78:11:0006102:5450
НЖ|1-Н||78:11:0006102:5444
НЖ|2ЛК||78:11:0006102:5452
НЖ|2-Н||78:11:0006102:5451
НЖ|3ЛК||78:11:0006102:5454
НЖ|3-Н||78:11:0006102:5453
НЖ|4-Н||78:11:0006102:5455
НЖ|5-Н||78:11:0006102:5456
НЖ|6-Н||78:11:0006102:5457
НЖ|7-Н||78:11:0006102:5458
НЖ|8-Н||78:11:0006102:5459
НЖ|9-Н||78:11:0006102:5460
НЖ|10-Н||78:11:0006102:5445
НЖ|11-Н||78:11:0006102:5446
НЖ|12-Н||78:11:0006102:5447
НЖ|13-Н||78:11:0006102:5448
НЖ|14-Н||78:11:0006102:5449
НЖ|б/н1||78:11:0006102:5461
#e519858b-9740-445a-bbb9-53799ac03f65
МКД|||78:11:0006102:3005
КВ|1||78:11:0006102:3049
КВ|2||78:11:0006102:3055
КВ|3||78:11:0006102:3056
КВ|4||78:11:0006102:3057
КВ|5||78:11:0006102:3058
КВ|6||78:11:0006102:3136
КВ|7||78:11:0006102:3137
